Number,Name,Type1,Type2,Pokedex,Label,Label_adjusted,Pokedex_adjusted
787,Tapu Bulu,Grass,Fairy,"It pulls large trees up by the roots and swings them around. It causes vegetation to grow, and then it absorbs energy from the growth.",9,9,it pulls large trees up by the roots and swings them around it causes vegetation to grow and then it absorbs energy from the growth
787,Tapu Bulu,Grass,Fairy,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,9,9,the guardian deity of ula ula is a lazy it commands plants to immobilize its foes and then deals them a savage blow with its horns
787,Tapu Bulu,Grass,Fairy,"Although it’s called a guardian deity, it’s violent enough to crush anyone it sees as an enemy.",9,9,although it is called a guardian deity it is violent enough to crush anyone it sees as an enemy
787,Tapu Bulu,Grass,Fairy,"It makes ringing sounds with its tail to let others know where it is, avoiding unneeded conflicts. This guardian deity of Ula’ula controls plants.",9,9,it makes ringing sounds with its tail to let others know where it is avoiding unneeded conflicts this guardian deity of ula ula controls plants
788,Tapu Fini,Water,Fairy,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,17,17,the dense fog it creates brings the downfall and destruction of its confused enemies ocean currents are the source of its energy
788,Tapu Fini,Water,Fairy,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.",17,17,the guardian deity of poni it can control water people say it can create pure water that will wash away any uncleanness
788,Tapu Fini,Water,Fairy,"This guardian deity of Poni Island manipulates water. Because it lives deep within a thick fog, it came to be both feared and revered.",17,17,this guardian deity of poni island manipulates water because it lives deep within a thick fog it came to be both feared and revered
788,Tapu Fini,Water,Fairy,"Although it’s called a guardian deity, terrible calamities sometimes befall those who recklessly approach Tapu Fini.",17,17,although it is called a guardian deity terrible calamities sometimes befall those who recklessly approach 
789,Cosmog,Psychic,,Its body is gaseous and frail. It slowly grows as it collects dust from the atmosphere.,14,14,its body is gaseous and frail it slowly grows as it collects dust from the atmosphere
789,Cosmog,Psychic,,"In ages past, it was called the child of the stars. It’s said to be a Pokémon from another world, but no specific details are known.",14,14,in ages past it was called the child of the stars it is said to be a from another world but no specific details are known
789,Cosmog,Psychic,,"Even though its helpless, gaseous body can be blown away by the slightest breeze, it doesn’t seem to care.",14,14,even though its helpless gaseous body can be blown away by the slightest breeze it doesn t seem to care
789,Cosmog,Psychic,,"Whether or not it’s a Pokémon from this world is a mystery. When it’s in a jam, it warps away to a safe place to hide.",14,14,whether or not it is a from this world is a mystery when it is in a jam it warps away to a safe place to hide
789,Cosmog,Psychic,,This Pokémon came from another universe. Its gaseous body is so light that even a gentle breeze can blow it away.,14,14,this came from another universe its gaseous body is so light that even a gentle breeze can blow it away
789,Cosmog,Psychic,,"Cosmog is very curious but not very cautious, often placing itself in danger. If things start to look dicey, it teleports away.",14,14, is very curious but not very cautious often placing itself in danger if things start to look dicey it teleports away
790,Cosmoem,Psychic,,"Motionless as if dead, its body is faintly warm to the touch. In the distant past, it was called the cocoon of the stars.",14,14,motionless as if dead its body is faintly warm to the touch in the distant past it was called the cocoon of the stars
790,Cosmoem,Psychic,,There’s something accumulating around the black core within its hard shell. People think this Pokémon may come from another world.,14,14,there something accumulating around the black core within its hard shell people think this may come from another world
790,Cosmoem,Psychic,,The king who ruled Alola in times of antiquity called it the “cocoon of the stars” and built an altar to worship it.,14,14,the king who ruled alola in times of antiquity called it the cocoon of the stars and built an altar to worship it
790,Cosmoem,Psychic,,"As it absorbs light, Cosmoem continues to grow. Its golden shell is surprisingly solid.",14,14,as it absorbs light continues to grow its golden shell is surprisingly solid
790,Cosmoem,Psychic,,The absorption of starlight fuels this Pokémon’s growth. The shell that encases it is harder than any known material.,14,14,the absorption of starlight fuels this growth the shell that encases it is harder than any known material
790,Cosmoem,Psychic,,"It sucks in dust from the air at an astounding rate, frantically building up energy within its core as preparation for evolution.",14,14,it sucks in dust from the air at an astounding rate frantically building up energy within its core as preparation for evolution
791,Solgaleo,Psychic,Steel,It is said to live in another world. The intense light it radiates from the surface of its body can make the darkest of nights light up like midday.,14,14,it is said to live in another world the intense light it radiates from the surface of its body can make the darkest of nights light up like midday
791,Solgaleo,Psychic,Steel,"This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world.",14,14,this is said to be a male evolution of at the activation of its third eye it departs for another world
791,Solgaleo,Psychic,Steel,Sometimes the result of its opening an Ultra Wormhole is that energy and life-forms from other worlds are called here to this world.,14,14,sometimes the result of its opening an ultra wormhole is that energy and life forms from other worlds are called here to this world
